"AIM_low","GEM_low","MESSAGE_low","REMIND_low","WITCH_low","AIM_mean","GEM_mean","MESSAGE_mean","REMIND_mean","WITCH_mean","AIM_median","GEM_median","MESSAGE_median","REMIND_median","WITCH_median","AIM_high","GEM_high","MESSAGE_high","REMIND_high","WITCH_high"
3.05679357476371,1.45335364804237,0.994242539761003,1.12162203309181,2.378482550197,3.23238136200882,1.57189274944453,1.44483260380368,1.38409431688131,2.56306252991188,3.21584637056041,1.56820670887819,1.41904856287215,1.37047234951336,2.55315839517884,3.47751653364169,1.7028966786817,1.98183864038071,1.69259873936598,2.78117744484572
3.03975378462688,1.44317229805417,0.982452416555347,1.10938182502631,2.35454142687894,3.21157580968605,1.5598726890096,1.42976564611117,1.36916050689529,2.53811844781759,3.1946598942097,1.55594885249866,1.4056341665277,1.35463794586623,2.5282004663842,3.45071037081868,1.68901046038772,1.96060036567415,1.67859154775881,2.75613890577376
3.02142945045154,1.43188646976053,0.96989233827179,1.09667346228915,2.33204045476633,3.19058608161127,1.54801610184146,1.41668782697561,1.35337900189184,2.51288377282484,3.17496611092524,1.54441639057125,1.39249557901043,1.34005624517492,2.50304666886145,3.42407701088781,1.67571712745017,1.94317566432734,1.65456664877438,2.72673996644133
3.00333745895901,1.42202595232104,0.96373076064526,1.08342988651597,2.30794567732669,3.17000754748359,1.53632941840752,1.40712543984458,1.33906441690988,2.48796076900992,3.15463434715582,1.53270599287159,1.38193088810174,1.32667036922649,2.47827167447294,3.39912754943813,1.66145681464532,1.93417785099818,1.63947720309505,2.70050881756828
2.98661487401713,1.41163116805329,0.953844579276107,1.07135986892263,2.28776972939168,3.15007227459355,1.52422134617451,1.39515434934062,1.32293331075293,2.46474995234696,3.13419977190983,1.52079180849788,1.36937270343103,1.30982411878125,2.4549263653915,3.37704822311714,1.64825840653315,1.91937504545365,1.61924867780285,2.6757769297301
2.9694936053924,1.40128652398528,0.943134200230016,1.05716883749683,2.26510417267525,3.13026675013689,1.5126318733879,1.3804142773938,1.3074801023487,2.44080785138461,3.11531055869455,1.50930293432735,1.35600079112181,1.29469313318466,2.43094755213426,3.35399339460701,1.6354283172929,1.90261921543595,1.6003554694672,2.64969640139972
2.95260273940783,1.39129516095729,0.932928180192592,1.04670604437035,2.24286292897963,3.11082198214111,1.50130787509122,1.36802199673932,1.29448015661022,2.41747878538742,3.09534477115159,1.49792436471787,1.34354909011064,1.28169328691113,2.4078924426794,3.33173990315553,1.62243464007623,1.88507187751655,1.58484862126818,2.62591020638732
2.93595570846857,1.38117609815099,0.928053116307859,1.03295129405248,2.22131848796064,3.09126536877178,1.4900872189636,1.35728945434765,1.27819311872344,2.39326759903732,3.07605098086308,1.48675377719536,1.33371798819462,1.26530029902803,2.38370773266611,3.30675718934126,1.61010507972139,1.87052128428365,1.56573185852194,2.59908151974154
2.91856619634747,1.37168773144224,0.91414500563479,1.02202995816443,2.20042554566518,3.07193320132355,1.4793933205153,1.34345172436109,1.2633518322285,2.37039563683035,3.057164957299,1.47623873794943,1.32010360063419,1.25112298727814,2.35976375703648,3.28429044008518,1.59735476575705,1.85089271042875,1.5473565876163,2.57564057071322
2.90242699831907,1.36161054639629,0.906502607092579,1.01013606757448,2.18040646601464,3.05315179949141,1.46782744692981,1.33355708358767,1.2495800941158,2.34741399427664,3.03863633853351,1.46483162226617,1.31096549012628,1.23713753483491,2.33737799175372,3.26390273894977,1.58364564894124,1.84058759377778,1.53562502975713,2.54950795734147
2.88621343765749,1.35163709899703,0.892016639539075,0.997511191917391,2.15878357250166,3.03469325064183,1.45717697107492,1.32005057149305,1.23405717610418,2.3247674135888,3.02015789658646,1.45405439011026,1.29713175067088,1.22196541943194,2.31441745442867,3.24098239845573,1.57241089493132,1.82315792007512,1.5118821463502,2.52640888063471
2.86907897891674,1.34342241186596,0.884928851655509,0.98593558459461,2.13697526793236,3.01575833067008,1.44676320341269,1.30809340255511,1.21983838724163,2.30211678795546,3.0016869444959,1.44403394963161,1.28445678561954,1.20791320872766,2.29124622898285,3.21876132688141,1.55941411641431,1.80859631069857,1.49668407764844,2.50326501657319
2.85341937855254,1.33316020093098,0.879308853793549,0.972910640202409,2.11826902224541,2.9969005231029,1.43587398243545,1.29636733957915,1.20559015465217,2.28002399246513,2.98308078384472,1.433125967993,1.27326826618183,1.19332240139271,2.26902385677897,3.19560520250891,1.54825141474218,1.79556095798874,1.47992269659572,2.47831276063737
2.83704844194778,1.32459468398209,0.869821223643894,0.961389201636107,2.09696477281802,2.97836946286082,1.42568197688712,1.28594538232437,1.19093803973126,2.25822691432551,2.96463937392796,1.42302265038727,1.26455839828942,1.17906011137087,2.24760010450947,3.17327754400578,1.53632556684333,1.77814379862953,1.46112912107513,2.45609067833518
2.82186269795414,1.3153449484494,0.862107610403386,0.949737678583907,2.07739790669816,2.96076575743125,1.41518730095571,1.27612503831891,1.17786412359518,2.23638591922953,2.94711669412414,1.41256111231209,1.25232359192737,1.16585053226513,2.22599527538262,3.15485226608129,1.52438096020398,1.77189349832617,1.4456884187754,2.43153916108574
2.80590799625855,1.30556165136468,0.853552926026395,0.937541672530518,2.05765725034654,2.94328025792609,1.40512120773964,1.26344531190925,1.16361556777872,2.21486632211747,2.92990885639348,1.4024101741154,1.24007416166408,1.15195980191286,2.20434125112103,3.13463054541226,1.51299216580916,1.75270864075912,1.42939965159994,2.40741021856505
2.79069759960368,1.29673974921349,0.843432295410336,0.927381749438821,2.03737239773539,2.92589794935348,1.39447286028685,1.25138341595629,1.15049785635382,2.19335467275816,2.91288023479562,1.39184027440857,1.22820002318409,1.13866609372119,2.18292581086751,3.11448055356478,1.50139120647102,1.73432127733164,1.41384158179056,2.38474120162892
2.77474950394996,1.28828484115352,0.834447599063892,0.914516174701563,2.01755481508672,2.90818262017032,1.38489622665422,1.23946912438526,1.13537568377662,2.17208188854525,2.89547927645556,1.3823842017886,1.21673729132429,1.12425534022664,2.16177548789712,3.09391844003496,1.4896108710443,1.72136256626233,1.39352488488796,2.36123180662081
2.759633783696,1.27887892167841,0.8264225385227,0.904393187144237,1.99813376491379,2.89088711471245,1.3750146863598,1.23055064804701,1.12270265558436,2.15118032964127,2.87837867635768,1.37221408824908,1.20777309518941,1.1109400006053,2.14092379107344,3.07196366470822,1.47936363649891,1.7090954878717,1.37964275085835,2.33935539281379
2.74447510054916,1.27088236094072,0.819569859140596,0.891586820066639,1.97928891596676,2.87341686956158,1.36534601398814,1.21774933112953,1.10916686199392,2.130287452824,2.86102840051701,1.36279175528813,1.19584153027319,1.09776129824292,2.1198027879128,3.05129499962132,1.46840357633215,1.69403395738794,1.36529633690446,2.31664273826236
2.72956028205587,1.26269767901824,0.810584036184083,0.880179523866133,1.96065302752694,2.85710816231773,1.35618285720742,1.2099416627912,1.09455708849699,2.11021040171509,2.84493211744385,1.35373329077419,1.18784593711575,1.08316600661463,2.10016639560175,3.03347576585677,1.45812027992479,1.68261834237836,1.3473479223749,2.29325315735257
2.71474481848825,1.25394639114651,0.8019778640147,0.868822243973585,1.94199491307438,2.84021661527865,1.34656212119256,1.19777952429279,1.08215596915855,2.0895520294738,2.82802894601154,1.34392367959824,1.17625237924858,1.07085684624513,2.0790057203811,3.01266633434684,1.44715614002262,1.66749502700495,1.33270652528753,2.27362999014759
2.70020173123216,1.24524888908114,0.794745362569997,0.856999970439455,1.92313939318279,2.82375873803833,1.33688195766271,1.18731765899779,1.06869477866844,2.06926180992578,2.81189600747567,1.33465209307739,1.16521078979883,1.05811312452085,2.05943952105249,2.99380989664683,1.43668770198148,1.65422091512348,1.31615334311454,2.24894128125763
2.68578038107675,1.23819088037159,0.786864544534391,0.846693208715391,1.9049783106268,2.80748270395254,1.32808778491892,1.176696021702,1.05594083799488,2.049712717681,2.79600074579328,1.32564562201089,1.15492856205909,1.04502962112412,2.03956747413558,2.97512133119411,1.42615049671329,1.64286649700843,1.30037313093382,2.22919412751475
2.67120438052407,1.22979317902902,0.778700229964981,0.835212335517254,1.88626849928786,2.79119297121465,1.31904774578663,1.16645410290584,1.04217610139283,2.03036791102267,2.77948500523934,1.31689045583454,1.14410973532269,1.03189236983562,2.02031371274202,2.95789737541981,1.41574815691583,1.62944436415858,1.28422456390042,2.20780203147388
2.65673559628266,1.22223833254193,0.771657529356636,0.825159165505176,1.86892541442172,2.7754058181645,1.3100310986008,1.15664686632734,1.02856369753126,2.01013396616112,2.76382092654963,1.30804323861291,1.13391882326133,1.01767121581846,1.9995536656078,2.93872928164687,1.40510119167763,1.61829644086522,1.26794618249809,2.18589800773685
2.64260455523138,1.2143390405068,0.762126086129295,0.814349887306266,1.85078769103583,2.75954178679569,1.30131720095353,1.1456058490348,1.01625469507771,1.99116176479167,2.74795395641158,1.29903417592864,1.12282566376237,1.00576125014733,1.98096569387201,2.9228981353712,1.39622697349833,1.60408925980995,1.25481361099927,2.16655289926203
2.62864407478374,1.20662923948692,0.756973606198101,0.80298568942568,1.83384207064214,2.74350739640695,1.29249449991716,1.13692088824089,1.00370784184565,1.97137231717859,2.73214065774295,1.29026671166424,1.11504056063332,0.993647223083691,1.9611000989426,2.90182509356008,1.38594999613831,1.59091635420479,1.23936738217076,2.14305791934395
2.61449558146019,1.19926967057006,0.746340348624757,0.793597308376131,1.81641455927643,2.72831558349026,1.28401320586691,1.1272236248121,0.991948735675466,1.95318050276043,2.71722125803371,1.28192682357302,1.10666004320652,0.982064739049273,1.94299935192947,2.88602372313323,1.37566422240141,1.57738867716453,1.22573278894278,2.12531596030558
2.60079250347966,1.19142378261676,0.739088656710837,0.78153537960408,1.79827241003054,2.71262885556793,1.27543685743446,1.11496010522059,0.978288869223093,1.93366304104813,2.7020267967837,1.27336849651423,1.0930434538009,0.968262007883709,1.92402605844706,2.86727279592908,1.36709059630219,1.5654343034584,1.2095190046321,2.1019337395012
2.5870763857614,1.18426780332942,0.732034964574386,0.770348154411401,1.78251933138398,2.69757002303614,1.26724433313061,1.10650236613149,0.965386265116326,1.91555979329662,2.68653951881731,1.26533032019417,1.08486585015476,0.955321227399868,1.90540715342831,2.85180369239724,1.35721985456586,1.55520946408262,1.19304518981751,2.08224376001738
2.57347609798768,1.17678861818377,0.723631686828942,0.760009004883627,1.76542182258785,2.68241152981196,1.2592288969096,1.09572891520867,0.953313747095455,1.89682648545859,2.67184039927714,1.25711423718581,1.07490764149968,0.942802315062227,1.88668089223812,2.83336047011294,1.34848257255507,1.54270326147672,1.1810846479185,2.06275827424876
2.56023727068553,1.16875015149282,0.717903651778638,0.750621739807122,1.74836123311887,2.66743496219934,1.25061111613853,1.08819004188941,0.940964942533172,1.87911952398751,2.65692606069359,1.24869157621884,1.06689770360016,0.931176022603775,1.86868642873199,2.81654342218805,1.3384217348875,1.53004875883076,1.1639376756022,2.04541639660453
2.54632853502428,1.1624371290877,0.709729456486632,0.739652376898803,1.73264144824766,2.65298332090417,1.24276055268586,1.07739630627663,0.928586553984517,1.86061204784733,2.64239730362148,1.2407125035466,1.05654032237823,0.918873327620073,1.85078549331718,2.80084396063199,1.3296104473725,1.51674407288627,1.15008663667149,2.02193109769387
