"iso3","year","gdpcap_nocc","gdpr","pop"
"LBY",2074,35095.2462662368,0.0165277221931637,9.34153870057199
"LBY",2075,35670.1232113992,0.0163804790199042,9.3426437286421
"LBY",2076,36248.7988288282,0.0162229778125369,9.34282764549883
"LBY",2077,36831.1519323594,0.0160654455415496,9.34209030591157
"LBY",2078,37417.0575585068,0.0159078821977519,9.3404318371571
"LBY",2079,38006.3869826329,0.0157502877719478,9.33785263900165
"LBY",2080,38599.0077383836,0.0155926622549412,9.33435338354861
"LBY",2081,39199.6314592996,0.0155606000285522,9.3297822937727
"LBY",2082,39808.3441290832,0.0155285304254862,9.32414082238371
"LBY",2083,40425.2322805303,0.0154964534431972,9.3174307907238
"LBY",2084,41050.3829926263,0.015464369079137,9.30965438779171
"LBY",2085,41683.8838875024,0.0154322773307589,9.30081416905614
"LBY",2086,42329.5536539618,0.0154896738557757,9.29086122130689
"LBY",2087,42987.654790228,0.0155470842344836,9.27979900062781
"LBY",2088,43658.4560135892,0.0156045084718983,9.26763136095742
"LBY",2089,44342.2324191353,0.0156619465730379,9.25436255185287
"LBY",2090,45039.2656428147,0.0157193985429243,9.23999721601764
"LBY",2091,45746.8295364767,0.0157099340667168,9.22481303173834
"LBY",2092,46465.07616351,0.0157004678643498,9.20881403462752
"LBY",2093,47194.1596705878,0.0156909999353523,9.1920044765586
"LBY",2094,47934.2363144659,0.0156815302792508,9.17438882378198
"LBY",2095,48685.4644891006,0.0156720588955743,9.15597175494644
"LBY",2096,49444.2266112805,0.0155849827077186,9.13680809427652
"LBY",2097,50210.50787473,0.0154978915834567,9.11690262054451
"LBY",2098,50984.2912423848,0.0154107855189465,9.09626029338146
"LBY",2099,51765.5574166807,0.0153236645103423,9.07488625121632
"LBY",2100,52554.2848103632,0.0152365285537974,9.05278580914277
"LKA",2010,3275.66567844444,NA,20.3676138673862
"LKA",2011,3455.05884799605,0.0547654086716194,20.5615948304358
"LKA",2012,3649.55486153583,0.056293111665114,20.7466794946469
"LKA",2013,3860.58087903913,0.0578223990348501,20.9225925172529
"LKA",2014,4089.71898933597,0.0593532728561481,21.0890720826492
"LKA",2015,4338.72453341931,0.0608857343823928,21.2458706285731
"LKA",2016,4599.60978400133,0.0601294801208361,21.3950711258357
"LKA",2017,4872.6976675694,0.0593719677086408,21.5365016383486
"LKA",2018,5158.30253161504,0.0586132946327655,21.67
"LKA",2019,5453.20273600599,0.0571700094330478,21.8164842050298
"LKA",2020,5759.89233277146,0.0562402704635372,21.9558201085493
"LKA",2021,6075.86058314465,0.0548566244156081,22.0894351282
"LKA",2022,6400.74991127551,0.0534721499423725,22.2172122646798
"LKA",2023,6734.14478810633,0.0520868462996058,22.3390390447136
"LKA",2024,7075.57072857246,0.0507007127421943,22.4548076854203
"LKA",2025,7424.49364414598,0.0493137485241308,22.5644152526682
"LKA",2026,7779.90122544202,0.0478696054344758,22.6698653517297
"LKA",2027,8141.08208462724,0.0464248643676959,22.7710938302025
"LKA",2028,8507.26408939152,0.0449795249523079,22.8680388563219
"LKA",2029,8877.6158091981,0.0435335868165194,22.9606409817221
"LKA",2030,9251.24846598508,0.0420870495882306,23.0488432020267
"LKA",2031,9629.02622988791,0.0408353278254101,23.134062786664
"LKA",2032,10010.1743494752,0.0395832465804491,23.216263716793
"LKA",2033,10393.8723974727,0.0383308056984673,23.2954111402202
"LKA",2034,10779.2564504501,0.0370780050244928,23.371471395971
"LKA",2035,11165.4216355725,0.0358248444034661,23.4444120380968
"LKA",2036,11557.3727817712,0.0351040165782806,23.5136136658073
