"Model","Scenario","Region","Variable","Unit","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200","World","GDP|MER","billion US$2010/yr","","",78974.46501560954,"","","","",99993.36855447052,120959.2139289652,142831.4840992666,164786.0504023775,189482.2792428232,214271.9388910693,242880.5194569332,271506.6408702786,"",342375.8728128363,"",425389.8252369135,"",521281.2593798201,"",629167.9188919198
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f","World","Emissions|CO2","Mt CO2/yr",39410.65471359161,43215.73481723219,42275.15144532442,"","","","",44419.03054600862,43196.63054035071,36880.28105398926,31015.31830700923,25708.8118783161,20244.15603613086,15411.40207547135,11320.85684339286,"",3001.224735095511,"",-3600.035209803089,"",-7811.368416004382,"",-9561.798037124372
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f","World","GDP|MER","billion US$2010/yr","","",78974.46501560954,"","","","",99993.36855447052,120959.2139289652,143178.9191149994,165432.6361219242,190394.5833577385,215369.9175667475,244097.8565846985,272714.8998801081,"",343188.8568486189,"",423870.7757730899,"",516496.2388922378,"",620087.4711897152
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400","World","Emissions|CO2","Mt CO2/yr",39410.65471359161,43215.73481723219,42275.15144532442,"","","","",44419.03054600862,43196.63054035071,37055.96477309011,31314.11085495104,26164.1284027205,20825.45930778657,16045.77172245146,12209.19207960909,"",4664.679200871442,"",-0.02280081621779573,"",0.06177602555408157,"",-0.001645021558715598
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400","World","GDP|MER","billion US$2010/yr","","",78974.46501560954,"","","","",99993.36855447052,120959.2139289652,143200.2422284573,165474.5075664765,190466.484057313,215472.1525155234,244261.1140881407,273027.4587503102,"",343815.2296842741,"",425631.2407736789,"",521399.7473347861,"",629213.5841501964
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f","World","Emissions|CO2","Mt CO2/yr",39410.65471359161,43215.73481723219,42275.15144532442,"","","","",44419.03054600862,43196.63054035071,38038.08672955976,33303.4245204365,29515.86388191726,24544.81286106454,20362.50064340588,16727.68842686071,"",6008.914135623667,"",-1042.300022771453,"",-6262.818795293731,"",-8588.411070682536
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f","World","GDP|MER","billion US$2010/yr","","",78974.46501560954,"","","","",99993.36855447052,120959.2139289652,143323.6617422448,165717.6620975295,190808.2630469026,215894.8838343564,244749.2114703194,273526.2583803056,"",344258.0238711684,"",425024.8358825657,"",518155.6051355637,"",622584.5278256785
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600","World","Emissions|CO2","Mt CO2/yr",39410.65471359161,43215.73481723219,42275.15144532442,"","","","",44419.03054600862,43196.63054035071,38611.0278592432,34122.23116752598,30846.57541425186,26143.97743679891,22255.12133984634,19067.98848210561,"",8156.580118449433,"",2079.288190944751,"",0.0002308088062363822,"",0.2696704652023527
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600","World","GDP|MER","billion US$2010/yr","","",78974.46501560954,"","","","",99993.36855447052,120959.2139289652,143371.1160241425,165810.6355507771,190951.8666521569,216080.7539491289,245004.0728975128,273824.4403174231,"",344664.3902381866,"",426279.987665805,"",521602.8408195419,"",629372.0628915427
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f","World","Emissions|CO2","Mt CO2/yr",39410.65471359161,43215.73481723219,42275.15144532442,"","","","",44419.03054600862,43196.63054035071,39240.20180962544,35544.19651084946,32507.06729601042,28628.21425438618,24951.11908849645,21818.59323633433,"",9520.813132800933,"",1329.820972197358,"",-4312.425729426896,"",-7272.627673113425
